-1.9999999999999991,-1.9999999999999991,-1.9999999999999991,-1.9999999999999991
untidy,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
granted,-13.521273260894592,-15.153235338689413,-13.75936808694709,-13.284824100224624
ive,-11.64680414297845,-10.34588041663181,-10.511440573503505,-10.782323759695439
similar,-12.106235761615748,-13.153235338689413,-13.174405586225934,-13.284824100224624
much,-9.521273260894592,-9.371875625164753,-9.473965868084843,-10.410354982308482
saw,-11.106235761615748,-11.153235338689413,-13.75936808694709,-11.547858506058416
walked,-10.64680414297845,-13.153235338689413,-11.437439992059728,-10.96289600533726
roomit,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
tiny,-12.784307666728385,-10.831307243802051,-14.75936808694709,-13.86978660094578
patches,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
mold,-12.298880839558143,-11.9833103372471,-14.75936808694709,-14.86978660094578
wall,-12.106235761615748,-10.760917915910653,-13.75936808694709,-12.284824100224624
painted,-14.106235761615748,-13.153235338689413,-14.75936808694709,-13.86978660094578
breakfast,-10.152039451228873,-9.79568333407133,-10.511440573503505,-8.96289600533726
certainly,-11.199345166007229,-12.568272837968257,-13.174405586225934,-13.284824100224624
wifi,-10.582673805558734,-11.065772497439074,-11.589443085504778,-12.284824100224624
connection,-12.521273260894592,-13.568272837968257,-13.174405586225934,-13.284824100224624
horrendously,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
want,-10.199345166007229,-9.9833103372471,-10.058928368805999,-10.699861599503468
spend,-10.462379571841023,-11.9833103372471,-11.75936808694709,-13.284824100224624
big,-11.298880839558143,-10.760917915910653,-10.36705066416833,-10.225930411171055
buck,-14.106235761615748,-15.153235338689413,-13.75936808694709,-13.86978660094578
finejust,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
dont,-10.248254766488175,-9.480809996717918,-10.75936808694709,-10.346224644888766
reading,-13.521273260894592,-13.568272837968257,-13.75936808694709,-12.547858506058416
reviews,-11.936310760173436,-10.9833103372471,-12.75936808694709,-10.062431678888174
husband,-10.061841642257294,-10.831307243802051,-8.952013164889486,-10.621859087502193
celebrate,-12.298880839558143,-15.153235338689413,-13.75936808694709,-14.86978660094578
30th,-14.106235761615748,-15.153235338689413,-13.75936808694709,-14.86978660094578
unfortunately,-10.713918338836987,-11.065772497439074,-14.75936808694709,-13.86978660094578
missed,-13.521273260894592,-14.153235338689413,-14.75936808694709,-13.284824100224624
mark,-13.521273260894592,-15.153235338689413,-14.75936808694709,-13.86978660094578
find,-9.491525917500539,-10.10884121933096,-10.437439992059728,-10.699861599503468
bedbugs,-12.784307666728385,-15.153235338689413,-14.75936808694709,-14.86978660094578
underneath,-13.521273260894592,-15.153235338689413,-14.75936808694709,-14.86978660094578
mattress,-12.298880839558143,-12.568272837968257,-13.174405586225934,-13.86978660094578
4star,-14.106235761615748,-12.831307243802051,-14.75936808694709,-14.86978660094578
rule,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
always,-11.936310760173436,-11.34588041663181,-10.589443085504778,-10.11489909878231
check,-9.040146571157974,-9.538525494574206,-10.437439992059728,-10.225930411171055
settling,-13.106235761615748,-15.153235338689413,-13.75936808694709,-14.86978660094578
brought,-11.106235761615748,-11.831307243802051,-12.174405586225934,-12.86978660094578
attention,-11.936310760173436,-12.568272837968257,-13.174405586225934,-13.86978660094578
practically,-13.521273260894592,-13.568272837968257,-13.75936808694709,-14.86978660094578
accused,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
planting,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
humiliated,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
disappointed,-9.67997100691365,-10.065772497439074,-12.75936808694709,-13.284824100224624
situation,-11.784307666728385,-11.831307243802051,-13.174405586225934,-14.86978660094578
handled,-14.106235761615748,-15.153235338689413,-14.75936808694709,-13.86978660094578
needless,-11.405796043474655,-12.568272837968257,-13.75936808694709,-14.86978660094578
decision,-13.106235761615748,-15.153235338689413,-13.174405586225934,-14.86978660094578
pack,-13.106235761615748,-14.153235338689413,-13.75936808694709,-14.86978660094578
bags,-10.936310760173436,-11.9833103372471,-11.299936468309793,-13.284824100224624
elsewhere,-11.405796043474655,-11.831307243802051,-13.75936808694709,-13.284824100224624
written,-14.106235761615748,-12.831307243802051,-14.75936808694709,-14.86978660094578
letter,-13.106235761615748,-13.153235338689413,-14.75936808694709,-13.86978660094578
chain,-12.521273260894592,-12.831307243802051,-13.174405586225934,-12.062431678888174
responsive,-13.106235761615748,-14.153235338689413,-13.75936808694709,-13.86978660094578
reported,-12.298880839558143,-14.153235338689413,-14.75936808694709,-13.86978660094578
incident,-13.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
credit,-11.936310760173436,-10.693803720052117,-13.75936808694709,-13.86978660094578
card,-11.64680414297845,-10.34588041663181,-14.75936808694709,-13.86978660094578
company,-12.784307666728385,-11.568272837968257,-11.952013164889486,-12.284824100224624
alert,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
refuting,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
charge,-11.018772920365409,-9.831307243802051,-12.75936808694709,-11.86978660094578
charged,-11.521273260894592,-10.693803720052117,-14.75936808694709,-13.284824100224624
account,-12.784307666728385,-11.831307243802051,-14.75936808694709,-14.86978660094578
cancellation,-13.106235761615748,-12.34588041663181,-14.75936808694709,-14.86978660094578
deadline,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
extremly,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
unhappy,-13.106235761615748,-13.568272837968257,-13.75936808694709,-13.86978660094578
recent,-11.405796043474655,-13.568272837968257,-11.75936808694709,-14.86978660094578
confirmed,-13.521273260894592,-13.153235338689413,-14.75936808694709,-13.86978660094578
weeks,-11.64680414297845,-12.831307243802051,-13.75936808694709,-13.86978660094578
earlier,-12.106235761615748,-12.831307243802051,-14.75936808694709,-13.86978660094578
computeri,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
40,-13.106235761615748,-12.34588041663181,-13.174405586225934,-13.86978660094578
cleaned,-10.106235761615748,-11.9833103372471,-12.75936808694709,-13.86978660094578
whole,-11.298880839558143,-11.831307243802051,-11.952013164889486,-11.699861599503468
dirty,-10.405796043474655,-10.065772497439074,-14.75936808694709,-13.284824100224624
looks,-11.784307666728385,-13.153235338689413,-12.75936808694709,-12.86978660094578
texted,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
nonstop,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
cell,-12.784307666728385,-12.34588041663181,-13.75936808694709,-14.86978660094578
phone,-10.35134825945228,-9.509379148914688,-12.174405586225934,-11.86978660094578
office,-12.521273260894592,-12.831307243802051,-12.437439992059728,-13.86978660094578
rang,-13.521273260894592,-14.153235338689413,-14.75936808694709,-14.86978660094578
hook,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
toilet,-10.858308248172163,-10.45279562054832,-13.75936808694709,-13.284824100224624
paper,-11.784307666728385,-11.568272837968257,-13.75936808694709,-13.86978660094578
restroom,-13.521273260894592,-14.153235338689413,-13.75936808694709,-14.86978660094578
trash,-11.936310760173436,-13.568272837968257,-14.75936808694709,-14.86978660094578
roomill,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
backdont,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
waste,-11.64680414297845,-13.568272837968257,-14.75936808694709,-13.86978660094578
reserved,-10.784307666728385,-11.9833103372471,-13.174405586225934,-14.86978660094578
queen,-12.106235761615748,-12.153235338689413,-11.952013164889486,-12.547858506058416
size,-11.521273260894592,-11.153235338689413,-11.437439992059728,-10.547858506058416
beds,-10.462379571841023,-10.065772497439074,-9.511440573503505,-10.169346882804687
1,-11.936310760173436,-10.398347836525945,-13.75936808694709,-11.699861599503468
king,-10.462379571841023,-10.568272837968257,-10.952013164889486,-10.621859087502193
bed,-8.839449220920846,-8.480809996717918,-9.437439992059728,-8.584384382083531
cot,-13.521273260894592,-15.153235338689413,-14.75936808694709,-14.86978660094578
got,-8.766385758731124,-9.10884121933096,-9.67190524569675,-8.892506677445862
found,-9.223592712253906,-10.065772497439074,-10.852477491338572,-10.169346882804687
balls,-13.521273260894592,-15.153235338689413,-14.75936808694709,-14.86978660094578
cat,-13.521273260894592,-15.153235338689413,-14.75936808694709,-14.86978660094578
terror,-13.521273260894592,-15.153235338689413,-14.75936808694709,-14.86978660094578
caters,-13.521273260894592,-15.153235338689413,-14.75936808694709,-13.86978660094578
wedding,-11.936310760173436,-11.9833103372471,-10.852477491338572,-13.86978660094578
guests,-10.713918338836987,-9.831307243802051,-10.511440573503505,-11.547858506058416
corporations,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
hosting,-14.106235761615748,-14.153235338689413,-13.174405586225934,-13.86978660094578
conferences,-14.106235761615748,-13.153235338689413,-14.75936808694709,-14.86978660094578
represent,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
groups,-14.106235761615748,-15.153235338689413,-14.75936808694709,-13.284824100224624
large,-11.298880839558143,-10.9833103372471,-11.174405586225934,-9.315197749268142
number,-12.784307666728385,-12.568272837968257,-13.75936808694709,-13.284824100224624
revenue,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
measure,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
accommodations,-11.018772920365409,-13.568272837968257,-10.67190524569675,-13.284824100224624
lost,-12.106235761615748,-12.153235338689413,-12.75936808694709,-13.284824100224624
concierge,-11.784307666728385,-11.34588041663181,-11.174405586225934,-9.584384382083531
tell,-11.64680414297845,-10.831307243802051,-12.174405586225934,-13.284824100224624
instead,-11.405796043474655,-10.905307825245828,-13.174405586225934,-12.284824100224624
furnishings,-12.298880839558143,-13.153235338689413,-13.75936808694709,-12.547858506058416
cheaply,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
superficial,-14.106235761615748,-15.153235338689413,-14.75936808694709,-14.86978660094578
view,-10.248254766488175,-9.943781973060464,-9.235806130890078,-8.699861599503468
directly,-13.521273260894592,-11.9833103372471,-14.75936808694709,-12.547858506058416
concrete,-14.106235761615748,-13.568272837968257,-14.75936808694709,-13.284824100224624
l,-14.106235761615748,-12.831307243802051,-14.75936808694709,-13.284824100224624
shaped,-14.106235761615748,-15.153235338689413,-14.75936808694709,-13.86978660094578
corridor,-13.521273260894592,-14.153235338689413,-14.75936808694709,-14.86978660094578
called,-9.35134825945228,-8.760917915910653,-12.437439992059728,-11.410354982308482
fresh,-11.199345166007229,-13.568272837968257,-12.75936808694709,-11.169346882804687
linens,-11.784307666728385,-12.831307243802051,-12.437439992059728,-12.547858506058416
toiletries,-14.106235761615748,-13.153235338689413,-14.75936808694709,-12.547858506058416
attendant,-13.521273260894592,-15.153235338689413,-14.75936808694709,-13.86978660094578
told,-9.199345166007229,-8.710291842840684,-12.75936808694709,-12.062431678888174
essentially,-14.106235761615748,-13.568272837968257,-14.75936808694709,-13.86978660094578
hours,-10.061841642257294,-11.065772497439074,-11.75936808694709,-12.86978660094578
later,-10.858308248172163,-10.153235338689413,-13.174405586225934,-12.547858506058416
came,-9.713918338836987,-9.79568333407133,-11.174405586225934,-11.169346882804687
dining,-12.784307666728385,-12.831307243802051,-10.437439992059728,-12.062431678888174
hall,-12.298880839558143,-12.831307243802051,-13.75936808694709,-12.547858506058416
reception,-11.521273260894592,-11.153235338689413,-12.437439992059728,-11.699861599503468
areas,-12.521273260894592,-12.34588041663181,-12.437439992059728,-11.062431678888174
youre,-11.784307666728385,-10.905307825245828,-11.589443085504778,-11.86978660094578
group,-12.521273260894592,-12.153235338689413,-13.75936808694709,-12.547858506058416
wouldnt,-11.405796043474655,-10.831307243802051,-12.75936808694709,-12.062431678888174
experiences,-11.936310760173436,-12.153235338689413,-13.75936808694709,-13.86978660094578
highend,-13.521273260894592,-14.153235338689413,-13.174405586225934,-14.86978660094578
conference,-11.936310760173436,-10.45279562054832,-11.75936808694709,-11.169346882804687
somewhere,-11.106235761615748,-12.568272837968257,-13.75936808694709,-13.86978660094578
pleasant,-11.298880839558143,-12.153235338689413,-11.299936468309793,-11.284824100224624
relaxing,-11.936310760173436,-13.568272837968257,-10.299936468309793,-12.062431678888174
return,-11.199345166007229,-11.568272837968257,-10.36705066416833,-10.477469178167018
place,-9.083867948587294,-9.905307825245828,-8.609620967442408,-9.621859087502193
restaurants,-12.298880839558143,-12.153235338689413,-10.36705066416833,-10.11489909878231
mediocre,-11.64680414297845,-12.568272837968257,-14.75936808694709,-13.86978660094578
despite,-11.018772920365409,-11.065772497439074,-14.75936808694709,-13.284824100224624
repeatedly,-13.521273260894592,-14.153235338689413,-14.75936808694709,-14.86978660094578
food,-9.582673805558734,-10.398347836525945,-9.333103332244992,-9.740503584000813
bland,-13.521273260894592,-14.153235338689413,-14.75936808694709,-14.86978660094578
overcooked,-14.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
lukewarm,-12.521273260894592,-14.153235338689413,-14.75936808694709,-14.86978660094578
fine,-11.521273260894592,-11.9833103372471,-11.952013164889486,-11.410354982308482
special,-10.858308248172163,-11.568272837968257,-11.75936808694709,-11.699861599503468
think,-10.298880839558143,-10.10884121933096,-11.299936468309793,-10.410354982308482
id,-11.64680414297845,-11.34588041663181,-11.174405586225934,-11.86978660094578
